tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-0001,Miami Open,Hard,,A,20250321,990,207518,,,Lorenzo Musetti,R,185,ITA,,111460,,,Quentin Halys,R,191,FRA,,3-6 7-6 7-5,3,R16,,,,,,,,,,,,,,,,,,,,16,2650,57,981
2025-0001,Miami Open,Hard,,A,20250321,991,111575,,,Karen Khachanov,R,198,RUS,,106401,,,Nick Kyrgios,R,193,AUS,,7-6 6-0,3,R16,,,,,,,,,,,,,,,,,,,,23,2000,892,20
2025-0001,Miami Open,Hard,,A,20250321,992,200116,,,Camilo Ugo Carabelli,R,185,ARG,,210506,,,Alex Michelsen,R,193,USA,,6-7 7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,65,870,33,1465
2025-0001,Miami Open,Hard,,A,20250321,993,144719,,,Jaume Munar,R,183,ESP,,106421,,,Daniil Medvedev,R,198,RUS,,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,56,992,8,3680
2025-0001,Miami Open,Hard,,A,20250321,994,126774,,,Stefanos Tsitsipas,R,193,GRE,,202358,,,Chun Hsin Tseng,R,175,TPE,,4-6 7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,10,3405,115,529
2025-0001,Miami Open,Hard,,A,20250321,995,104792,,,Gael Monfils,R,193,FRA,,208103,,,Jiri Lehecka,R,185,CZE,,6-1 3-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,,46,1230,27,1745
2025-0001,Miami Open,Hard,,A,20250321,996,104925,,,Novak Djokovic,R,188,SRB,,208014,,,Rinky Hijikata,R,178,AUS,,6-0 7-6,3,R16,,,,,,,,,,,,,,,,,,,,5,3860,86,752
2025-0001,Miami Open,Hard,,A,20250321,997,126214,,,Alejandro Tabilo,L,188,CHI,,144895,,,Corentin Moutet,L,180,FRA,,5-7 6-3 7-5,3,R16,,,,,,,,,,,,,,,,,,,,31,1555,76,814
2025-0001,Miami Open,Hard,,A,20250321,998,206909,,,Brandon Nakashima,R,188,USA,,106148,,,Roberto Carballes Baena,R,183,ESP,,6-4 4-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,32,1500,53,1051
2025-0001,Miami Open,Hard,,A,20250321,999,200624,,,Sebastian Korda,R,196,USA,,208118,,,Eliot Spizzirri,R,183,USA,,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,25,1860,134,434
2025-0001,Miami Open,Hard,,A,20250321,1000,126205,,,Tommy Paul,R,185,USA,,122330,,,Alexander Bublik,R,196,KAZ,,5-7 7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,,13,3030,80,785
2025-0001,Miami Open,Hard,,A,20250322,1001,202103,,,Francisco Cerundolo,R,185,ARG,,124186,,,Alexandre Muller,R,183,FRA,,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,24,1925,41,1287
2025-0001,Miami Open,Hard,,A,20250322,1002,105676,,,David Goffin,R,180,BEL,,106688,,,Carlos Alcaraz,R,,ESP,,5-7 6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,55,1003,3,6910
2025-0001,Miami Open,Hard,,A,20250322,1003,112154,,,Allan Walton Knight,U,,AUS,,209260,,,Luciano Darderi,R,183,ITA,,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,89,666,61,945
2025-0001,Miami Open,Hard,,A,20250322,1004,124022,,,Coleman Wong,R,,HKG,,210097,,,Ben Shelton,L,193,USA,,7-6 2-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,,182,312,14,2980
2025-0001,Miami Open,Hard,,A,20250322,1005,100644,,,Alexander Zverev,R,198,GER,,207985,,,Jacob Fearnley,R,183,GBR,,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,2,7945,83,770
2025-0001,Miami Open,Hard,,A,20250322,1006,126203,,,Taylor Fritz,R,196,USA,,132283,,,Lorenzo Sonego,R,191,ITA,,7-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,4,4900,38,1356
2025-0001,Miami Open,Hard,,A,20250322,1007,207830,,,Tomas Machac,R,183,CZE,,208286,,,Matteo Arnaldi,R,185,ITA,,6-2 1-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,21,2310,35,1410
2025-0001,Miami Open,Hard,,A,20250322,1008,107270,,,James Thompson,R,,USA,,208659,,,Giovanni Mpetshi Perricard,R,203,FRA,,7-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,,37,1375,29,1656
2025-0001,Miami Open,Hard,,A,20250322,1009,133430,,,Denis Shapovalov,L,185,CAN,,202058,,,Thiago Agustin Tirante,R,185,ARG,,6-3 6-7 7-6,3,R16,,,,,,,,,,,,,,,,,,,,28,1716,117,512
2025-0001,Miami Open,Hard,,A,20250322,1010,210150,,,Jakub Mensik,R,193,CZE,,113451,,,Jack Draper,U,,ESP,,7-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,,54,1042,7,3800
2025-0001,Miami Open,Hard,,A,20250322,1011,126128,,,Roman Safiullin,R,185,RUS,,200615,,,Alexei Popyrin,R,196,AUS,,6-7 6-3 7-5,3,R16,,,,,,,,,,,,,,,,,,,,71,851,26,1800
2025-0001,Miami Open,Hard,,A,20250322,1012,124187,,,Reilly Opelka,R,211,USA,,208029,,,Holger Rune,R,188,DEN,,4-6 6-3 7-6,3,R16,,,,,,,,,,,,,,,,,,,,114,529,12,3270
2025-0001,Miami Open,Hard,,A,20250322,1013,211663,,,Joao Fonseca,R,,BRA,,200005,,,Ugo Humbert,L,188,FRA,,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,60,955,20,2375
2025-0001,Miami Open,Hard,,A,20250322,1014,200267,,,Zizou Bergs,R,185,BEL,,126094,,,Andrey Rublev,R,188,RUS,,7-5 6-4,3,R16,,,,,,,,,,,,,,,,,,,,51,1065,9,3440
2025-0001,Miami Open,Hard,,A,20250322,1015,126610,,,Matteo Berrettini,R,196,ITA,,200384,,,Hugo Gaston,L,173,FRA,,4-6 6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,30,1580,88,711
2025-0001,Miami Open,Hard,,A,20250322,1016,126207,,,Frances Tiafoe,R,188,USA,,200221,,,Alejandro Davidovich Fokina,R,183,ESP,,7-5 7-6,3,R16,,,,,,,,,,,,,,,,,,,,17,2485,39,1325
2025-0001,Miami Open,Hard,,A,20250323,1017,200282,,,Alex De Minaur,R,183,AUS,,104184,,,Yong Bum Seo,U,,KOR,,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,11,3335,69,855
2025-0001,Miami Open,Hard,,A,20250323,1018,209950,,,Arthur Fils,R,185,FRA,,209113,,,Gabriel Diallo,R,203,CAN,,6-4 2-3,3,R16,,,,,,,,,,,,,,,,,,,,18,2480,87,730
2025-0001,Miami Open,Hard,,A,20250323,1019,105777,,,Grigor Dimitrov,R,191,BUL,,111575,,,Karen Khachanov,R,198,RUS,,6-7 6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,15,2745,23,2000
2025-0001,Miami Open,Hard,,A,20250323,1020,207518,,,Lorenzo Musetti,R,185,ITA,,200000,,,Felix Auger Aliassime,R,193,CAN,,4-6 6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,16,2650,19,2415
2025-0001,Miami Open,Hard,,A,20250323,1021,200624,,,Sebastian Korda,R,196,USA,,126774,,,Stefanos Tsitsipas,R,193,GRE,,7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,25,1860,10,3405
2025-0001,Miami Open,Hard,,A,20250323,1022,206909,,,Brandon Nakashima,R,188,USA,,105676,,,David Goffin,R,180,BEL,,6-3 6-7 6-3,3,R32,,,,,,,,,,,,,,,,,,,,32,1500,55,1003
2025-0001,Miami Open,Hard,,A,20250323,1023,104925,,,Novak Djokovic,R,188,SRB,,200116,,,Camilo Ugo Carabelli,R,185,ARG,,6-1 7-6,3,R32,,,,,,,,,,,,,,,,,,,,5,3860,65,870
2025-0001,Miami Open,Hard,,A,20250323,1024,104792,,,Gael Monfils,R,193,FRA,,144719,,,Jaume Munar,R,183,ESP,,7-5 5-7 7-6,3,R32,,,,,,,,,,,,,,,,,,,,46,1230,56,992
2025-0001,Miami Open,Hard,,A,20250324,1025,134770,,,Casper Ruud,R,183,NOR,,126214,,,Alejandro Tabilo,L,188,CHI,,6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,,6,3855,31,1555
2025-0001,Miami Open,Hard,,A,20250324,1026,202103,,,Francisco Cerundolo,R,185,ARG,,126205,,,Tommy Paul,R,185,USA,,6-2 7-6,3,R32,,,,,,,,,,,,,,,,,,,,24,1925,13,3030
2025-0001,Miami Open,Hard,,A,20250324,1027,207830,,,Tomas Machac,R,183,CZE,,124187,,,Reilly Opelka,R,211,USA,,7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,21,2310,114,529
2025-0001,Miami Open,Hard,,A,20250324,1028,112154,,,Allan Walton Knight,U,,AUS,,124022,,,Coleman Wong,R,,HKG,,7-6 4-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,89,666,182,312
2025-0001,Miami Open,Hard,,A,20250324,1029,100644,,,Alexander Zverev,R,198,GER,,107270,,,James Thompson,R,,USA,,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,2,7945,37,1375
2025-0001,Miami Open,Hard,,A,20250324,1030,126203,,,Taylor Fritz,R,196,USA,,133430,,,Denis Shapovalov,L,185,CAN,,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,4,4900,28,1716
2025-0001,Miami Open,Hard,,A,20250324,1031,210150,,,Jakub Mensik,R,193,CZE,,126128,,,Roman Safiullin,R,185,RUS,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,54,1042,71,851
2025-0001,Miami Open,Hard,,A,20250324,1032,209950,,,Arthur Fils,R,185,FRA,,126207,,,Frances Tiafoe,R,188,USA,,7-6 5-7 6-2,3,R32,,,,,,,,,,,,,,,,,,,,18,2480,17,2485
2025-0001,Miami Open,Hard,,A,20250324,1033,126610,,,Matteo Berrettini,R,196,ITA,,200267,,,Zizou Bergs,R,185,BEL,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,30,1580,51,1065
2025-0001,Miami Open,Hard,,A,20250324,1034,200282,,,Alex De Minaur,R,183,AUS,,211663,,,Joao Fonseca,R,,BRA,,5-7 7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,11,3335,60,955
2025-0001,Miami Open,Hard,,A,20250325,1035,105777,,,Grigor Dimitrov,R,191,BUL,,206909,,,Brandon Nakashima,R,188,USA,,6-4 7-5,3,4th Round,,,,,,,,,,,,,,,,,,,,15,2745,32,1500
2025-0001,Miami Open,Hard,,A,20250325,1036,200624,,,Sebastian Korda,R,196,USA,,104792,,,Gael Monfils,R,193,FRA,,6-4 2-6 6-4,3,4th Round,,,,,,,,,,,,,,,,,,,,25,1860,46,1230
2025-0001,Miami Open,Hard,,A,20250325,1037,202103,,,Francisco Cerundolo,R,185,ARG,,134770,,,Casper Ruud,R,183,NOR,,6-4 6-2,3,4th Round,,,,,,,,,,,,,,,,,,,,24,1925,6,3855
2025-0001,Miami Open,Hard,,A,20250325,1038,104925,,,Novak Djokovic,R,188,SRB,,207518,,,Lorenzo Musetti,R,185,ITA,,6-2 6-2,3,4th Round,,,,,,,,,,,,,,,,,,,,5,3860,16,2650
2025-0001,Miami Open,Hard,,A,20250325,1039,126610,,,Matteo Berrettini,R,196,ITA,,200282,,,Alex De Minaur,R,183,AUS,,6-3 7-6,3,4th Round,,,,,,,,,,,,,,,,,,,,30,1580,11,3335
2025-0001,Miami Open,Hard,,A,20250325,1040,210150,,,Jakub Mensik,R,193,CZE,,207830,,,Tomas Machac,R,183,CZE,,,3,4th Round,,,,,,,,,,,,,,,,,,,,54,1042,21,2310
2025-0001,Miami Open,Hard,,A,20250325,1041,126203,,,Taylor Fritz,R,196,USA,,112154,,,Allan Walton Knight,U,,AUS,,6-3 7-5,3,4th Round,,,,,,,,,,,,,,,,,,,,4,4900,89,666
2025-0001,Miami Open,Hard,,A,20250326,1042,209950,,,Arthur Fils,R,185,FRA,,100644,,,Alexander Zverev,R,198,GER,,3-6 6-3 6-4,3,4th Round,,,,,,,,,,,,,,,,,,,,18,2480,2,7945
2025-0001,Miami Open,Hard,,A,20250326,1043,105777,,,Grigor Dimitrov,R,191,BUL,,202103,,,Francisco Cerundolo,R,185,ARG,,6-7 6-4 7-6,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,15,2745,24,1925
2025-0001,Miami Open,Hard,,A,20250327,1044,210150,,,Jakub Mensik,R,193,CZE,,209950,,,Arthur Fils,R,185,FRA,,7-6 6-1,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,54,1042,18,2480
2025-0001,Miami Open,Hard,,A,20250327,1045,104925,,,Novak Djokovic,R,188,SRB,,200624,,,Sebastian Korda,R,196,USA,,6-3 7-6,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,5,3860,25,1860
2025-0001,Miami Open,Hard,,A,20250327,1046,126203,,,Taylor Fritz,R,196,USA,,126610,,,Matteo Berrettini,R,196,ITA,,7-5 6-7 7-5,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,4,4900,30,1580
2025-0001,Miami Open,Hard,,A,20250328,1047,104925,,,Novak Djokovic,R,188,SRB,,105777,,,Grigor Dimitrov,R,191,BUL,,6-2 6-3,3,Semifinals,,,,,,,,,,,,,,,,,,,,5,3860,15,2745
2025-0001,Miami Open,Hard,,A,20250328,1048,210150,,,Jakub Mensik,R,193,CZE,,126203,,,Taylor Fritz,R,196,USA,,7-6 4-6 7-6,3,Semifinals,,,,,,,,,,,,,,,,,,,,54,1042,4,4900
2025-0001,Miami Open,Hard,,A,20250331,1049,210150,,,Jakub Mensik,R,193,CZE,,104925,,,Novak Djokovic,R,188,SRB,,7-6 7-6,3,The Final,,,,,,,,,,,,,,,,,,,,54,1042,5,3860
2025-0001,Tiriac Open,Clay,,250,20250331,1050,208363,,,Mariano Navone,R,178,ARG,,111513,,,Laslo Djere,R,188,SRB,,6-1 4-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,,61,925,78,791
2025-0001,Tiriac Open,Clay,,250,20250331,1051,202262,,,Filip Cristian Jianu,R,180,ROU,,210460,,,Nishesh Basavareddy,R,180,USA,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,241,229,108,571
2025-0001,Tiriac Open,Clay,,250,20250331,1052,104755,,,Richard Gasquet,R,183,FRA,,122298,,,Botic Van De Zandschulp,R,191,NED,,4-6 7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,,148,386,88,730
2025-0001,Tiriac Open,Clay,,250,20250401,1053,106331,,,Christopher Oconnell,R,183,AUS,,105583,,,Dusan Lajovic,R,183,SRB,,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,87,735,109,570
2025-0001,Tiriac Open,Clay,,250,20250401,1054,106000,,,Damir Dzumhur,R,175,BIH,,200473,,,Valentin Vacherot,R,193,MON,,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,65,874,259,208
2025-0001,Tiriac Open,Clay,,250,20250401,1055,105916,,,Marton Fucsovics,R,188,HUN,,109607,,,Luca Nardi,R,,ITA,,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,90,655,93,637
2025-0001,Tiriac Open,Clay,,250,20250401,1056,209209,,,Filip Misolic,R,180,AUT,,207686,,,Alexander Shevchenko,R,185,KAZ,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,232,235,105,578
2025-0001,Tiriac Open,Clay,,250,20250401,1057,200116,,,Camilo Ugo Carabelli,R,185,ARG,,105430,,,Radu Albot,R,175,MDA,,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,63,918,223,248
2025-0001,Tiriac Open,Clay,,250,20250401,1058,105138,,,Roberto Bautista Agut,R,183,ESP,,104184,,,Yong Bum Seo,U,,KOR,,3-6 6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,52,1049,67,873
2025-0001,Tiriac Open,Clay,,250,20250401,1059,207681,,,Francisco Comesana,R,178,ARG,,105373,,,Martin Klizan,L,191,SVK,,4-6 7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,,64,890,316,165
2025-0001,Tiriac Open,Clay,,250,20250401,1060,209113,,,Gabriel Diallo,R,203,CAN,,202358,,,Chun Hsin Tseng,R,175,TPE,,7-6 7-0,3,R32,,,,,,,,,,,,,,,,,,,,81,770,101,587
2025-0001,Tiriac Open,Clay,,250,20250401,1061,104527,,,Stan Wawrinka,R,183,SUI,,207608,,,Timofey Skatov,R,175,KAZ,,6-4 6-7 7-6,3,R32,,,,,,,,,,,,,,,,,,,,161,355,174,324
2025-0001,Tiriac Open,Clay,,250,20250402,1062,209209,,,Filip Misolic,R,180,AUT,,200116,,,Camilo Ugo Carabelli,R,185,ARG,,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,232,235,63,918
2025-0001,Tiriac Open,Clay,,250,20250402,1063,207925,,,Flavio Cobolli,R,183,ITA,,104755,,,Richard Gasquet,R,183,FRA,,6-4 4-6 6-1,3,R16,,,,,,,,,,,,,,,,,,,,45,1260,148,386
2025-0001,Tiriac Open,Clay,,250,20250402,1064,207681,,,Francisco Comesana,R,178,ARG,,105138,,,Roberto Bautista Agut,R,183,ESP,,6-4 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,64,890,52,1049
2025-0001,Tiriac Open,Clay,,250,20250403,1065,106331,,,Christopher Oconnell,R,183,AUS,,111797,,,Nicolas Jarry,R,201,CHI,,6-2 5-7 7-6,3,R16,,,,,,,,,,,,,,,,,,,,87,735,58,965
2025-0001,Tiriac Open,Clay,,250,20250403,1066,202104,,,Sebastian Baez,R,170,ARG,,209113,,,Gabriel Diallo,R,203,CAN,,7-6 2-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,,36,1385,81,770
2025-0001,Tiriac Open,Clay,,250,20250403,1067,105916,,,Marton Fucsovics,R,188,HUN,,208363,,,Mariano Navone,R,178,ARG,,4-6 6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,90,655,61,925
2025-0001,Tiriac Open,Clay,,250,20250403,1068,106000,,,Damir Dzumhur,R,175,BIH,,202262,,,Filip Cristian Jianu,R,180,ROU,,6-4 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,,65,874,241,229
2025-0001,Tiriac Open,Clay,,250,20250403,1069,103492,,,Pablo Martinez,R,,MEX,,104527,,,Stan Wawrinka,R,183,SUI,,4-6 7-5 6-2,3,R16,,,,,,,,,,,,,,,,,,,,47,1205,161,355
2025-0001,Tiriac Open,Clay,,250,20250404,1070,105916,,,Marton Fucsovics,R,188,HUN,,106331,,,Christopher Oconnell,R,183,AUS,,6-0 6-4,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,90,655,87,735
2025-0001,Tiriac Open,Clay,,250,20250404,1071,202104,,,Sebastian Baez,R,170,ARG,,207681,,,Francisco Comesana,R,178,ARG,,7-6 2-6 6-1,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,36,1385,64,890
2025-0001,Tiriac Open,Clay,,250,20250404,1072,207925,,,Flavio Cobolli,R,183,ITA,,209209,,,Filip Misolic,R,180,AUT,,7-6 6-4,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,45,1260,232,235
2025-0001,Tiriac Open,Clay,,250,20250404,1073,106000,,,Damir Dzumhur,R,175,BIH,,103492,,,Pablo Martinez,R,,MEX,,6-1 2-0,3,Quarterfinals,,,,,,,,,,,,,,,,,,,,65,874,47,1205
2025-0001,Tiriac Open,Clay,,250,20250405,1074,202104,,,Sebastian Baez,R,170,ARG,,105916,,,Marton Fucsovics,R,188,HUN,,6-2 6-2,3,Semifinals,,,,,,,,,,,,,,,,,,,,36,1385,90,655
2025-0001,Tiriac Open,Clay,,250,20250405,1075,207925,,,Flavio Cobolli,R,183,ITA,,106000,,,Damir Dzumhur,R,175,BIH,,6-3 6-0,3,Semifinals,,,,,,,,,,,,,,,,,,,,45,1260,65,874
2025-0001,Tiriac Open,Clay,,250,20250406,1076,207925,,,Flavio Cobolli,R,183,ITA,,202104,,,Sebastian Baez,R,170,ARG,,6-4 6-4,3,The Final,,,,,,,,,,,,,,,,,,,,45,1260,36,1385
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250331,1077,106426,,,Cristian Garin,R,185,CHI,,106310,,,Alexander Ritschard,R,193,SUI,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,133,439,125,466
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250331,1078,202385,,,Jenson Brooksby,R,188,USA,,106121,,,Taro Daniel,R,191,JPN,,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,507,77,124,478
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250401,1079,210506,,,Alex Michelsen,R,193,USA,,210530,,,Learner Tien,L,180,USA,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,34,1445,69,865
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250401,1080,144656,,,Corentin Denolly,L,188,FRA,,200587,,,Brandon Holt,R,185,USA,,7-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,,328,159,115,533
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250401,1081,133441,,,Andrej Kovacevic,U,,CAN,,144869,,,Tomas Martin Etcheverry,R,196,ARG,,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,79,780,44,1260
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250401,1082,105173,,,Adrian Mannarino,L,180,FRA,,105870,,,Yannick Hanfmann,R,193,GER,,7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,144,409,123,479
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250401,1083,100554,,,Matthew McDonald,R,,USA,,123755,,,Daniel Elahi Galan,R,191,COL,,6-2 6-7 6-4,3,R32,,,,,,,,,,,,,,,,,,,,100,592,114,538
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250401,1084,112154,,,Allan Walton Knight,U,,AUS,,111581,,,Michael Mmoh,R,188,USA,,6-3 7-6,3,R32,,,,,,,,,,,,,,,,,,,,85,746,282,186
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250401,1085,207970,,,Colter Smith,R,,USA,,105902,,,James Duckworth,R,183,AUS,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,200,284,89,698
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250401,1086,210319,,,Ethan Quinn,R,191,USA,,107270,,,James Thompson,R,,USA,,4-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,130,456,35,1415
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250402,1087,111153,,,Christopher Eubanks,R,201,USA,,208014,,,Rinky Hijikata,R,178,AUS,,6-2 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,117,515,82,769
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250402,1088,105453,,,Kei Nishikori,R,178,JPN,,106283,,,Mitchell Krueger,R,188,USA,,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,66,873,141,416
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250402,1089,202385,,,Jenson Brooksby,R,188,USA,,126214,,,Alejandro Tabilo,L,188,CHI,,3-6 6-4 7-6,3,R16,,,,,,,,,,,,,,,,,,,,507,77,32,1575
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250402,1090,207970,,,Colter Smith,R,,USA,,210319,,,Ethan Quinn,R,191,USA,,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,200,284,130,456
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250403,1091,126205,,,Tommy Paul,R,185,USA,,106426,,,Cristian Garin,R,185,CHI,,2-6 6-2 7-6,3,R16,,,,,,,,,,,,,,,,,,,,13,3070,133,439
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250403,1092,133441,,,Andrej Kovacevic,U,,CAN,,144656,,,Corentin Denolly,L,188,FRA,,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,79,780,328,159
2025-0001,U.S.Men's Clay Court Championships,Clay,,250,20250403,1093,206909,,,Brandon Nakashima,R,188,USA,,100554,,,Matthew McDonald,R,,USA,,6-1 7-5,3,R16,,,,,,,,,,,,,,,,,,,,33,1570,100,592
